"merge","cluster.index","componentindex","X136.D1a","X136.D1b","X144.A7a","X144.A7b","X149.D3a","X149.D3b","X157.A8a","X157.A8b","X168.G7a","X168.G7b","X180.G9a","X180.G9b","X194.C11a","X194.C11b","X203.E8a","X203.E8b","X209.C7a","X209.C7b","X242.B4a","X242.B4b","X247.B10a","X247.B10b","X247.F7a","X247.F7b","X250.D12a","X250.D12b","X280.D11a","X280.D11b","X283.G4a","X283.G4b","X293.D6a","X293.D6b","X316.B9a","X316.B9b","X328.H4a","X328.H4b","X329.F11a","X329.F11b","X330.C6a","X330.C6b","X331.D7a","X331.D7b","X342.F3a","X342.F3b","X343.C8a","X343.C8b","X344.D2a","X344.D2b","X378.F11a","X378.F11b","X380.F3a","X380.F3b","X381.A4a","X381.A4b","X383.D9a","X383.D9b","X385.F9a","X385.F9b","X399.D8a","X399.D8b","X426.B10a","X426.B10b","X497.G10a","X497.G10b","X517.H3a","X517.H3b","X518.A5a","X518.A5b","X518.E8a","X518.E8b","X519.A7a","X519.A7b","X606.B6a","X606.B6b","X614.B8a","X614.B8b","X614.D5a","X614.D5b","GL101.F4a","GL101.F4b","GL102.D8a","GL102.D8b","GL104.A6a","GL104.A6b","GL105.D10a","GL105.D10b","GL21.A11a","GL21.A11b","GL21.B3a","GL21.B3b","GL21.C8a","GL21.C8b","GL21.G6a","GL21.G6b","GL22.C3a","GL22.C3b","GL22.D4a","GL22.D4b","GL23.F7a","GL23.F7b","GL23.G10a","GL23.G10b","GL26.H7a","GL26.H7b","GL27.A11a","GL27.A11b","GL36.B8a","GL36.B8b","GL36.B9a","GL36.B9b","GL36.D1a","GL36.D1b","GL36.F12a","GL36.F12b","GL36.G2a","GL36.G2b","GL36.G9a","GL36.G9b","GL37.C10a","GL37.C10b","GL37.E4a","GL37.E4b","GL37.G1a","GL37.G1b","GL38.A5a","GL38.A5b","GL38.D6a","GL38.D6b","GL38.H7a","GL38.H7b","GL39.A12a","GL39.A12b","GL39.B6a","GL39.B6b","GL39.F1a","GL39.F1b","GL40.A5a","GL40.A5b","GL40.D9a","GL40.D9b","GL41.B2a","GL41.B2b","GL44.F11a","GL44.F11b","GL76.C9a","GL76.C9b","GL76.E1a","GL76.E1b","GL79.D7a","GL79.D7b","GL82.G1a","GL82.G1b","GL82.H5a","GL82.H5b","GL84.D3a","GL84.D3b","GL85.D2a","GL85.D2b"
"X299_7",3634,-1,0,0,0,0,0,0,0.0004534,0,0,0,0,0.000307626,0,0,0.002062863,0,0,0,0,0.002521363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000925698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000398871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X299_7.4",3557,-1,0,0,0,0,0,0,0,0,0,0,0.000872266,0,0,0,0,0,0,0,0,0.003344254,0,0,0,0,0,0,0,0,0.002584633,0,0,0,0,0,0,0,0,0.000798874,0,0,0,0,0.003253876,0.004118592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001045933,0,0,0,0,0,0,0,0,0,0.002117415,0,0,0,0,0,0,0,0,0,0,0,0.00134775,0.002581497,0,0,0,0,0,0.000600352,0.001855377,0.00119576,0,0.0043262,0,0,0,0,0,0,0,0,0.001198189,0.000284224,0,0,0,0,0,0,0,0.000509353,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000826903,0,0,0,0.002499875,0,0,0.002429945,0,0,0,0,0,0.000155526,0,0,0,0,0,0,0.000515939,0,0,0,0,0,0,0,0,0.003456972,0
"X300_2.2",21445,1932,0,0,0,0,0.002936229,0.002153718,0,0,0.000971595,0,0,0,0,0,0,0,0.009165638,0.007868461,0,0,0,0,0,0.002530026,0.002392349,0.002526495,0.006185832,0.004287483,0,0,0,0,0,0,0,0,0,0,0.009477487,0.007199848,0,0,0,0,0,0,0.008431819,0,0,0,0.004774658,0.006088698,0,0,0,0,0,0,0,0,0.004648996,0.002551292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002045389,0,0,0,0,0,0,0,0.001242818,0.004640893,0,0,0,0,0,0,0,0,0,0,0.002793914,0,0,0.001381901,0,0,0,0.007321067,0,0,0,0.001577806,0,0.007835586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X300_4.2",20549,-1,0,0,0,0,0,0,0,0,0,0.001291258,0,0,0,0.003276721,0,0,0.002922645,0.002943005,0,0,0,0,0.001603217,0,0,0,0.001772248,0,0,0,0,0,0,0,0,0,0,0,0,0.001403106,0,0,0,0,0,0,0.003020013,0.002777631,0,0,0,0.002319872,0,0,0,0,0,0,0,0,0.002758136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001678739,0,0,0.002092824,0,0.00074471,0,0,0,0,0.001578257,0.002688515,0,0,0.001531798,0,0,0,0.002820964,0,0,0,0.004892251,0.001860918,0,0,0,0.001414481,0,0,0.001793064,0.001847849,0,0,0,0.001658215,0.004895038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X300_4.6",24737,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000748149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X300.1_5.4",21339,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00166396,0,0.000413268,0,0,0,0,0,0,0,0,0,0.001081221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X300.2_3",13123,-1,0,0,0,0,0.001018664,0,0.002735386,0,0,0.000733957,0,0,0,0,0,0,0,0.000741634,0,0,0,0,0.000842197,0.00052167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00204742,0,0.002322627,0,0,0,0,0,0,0,0,0.000912162,0,0.003573074,0,0,0,0,0,0,0,0,0,0,0,0.001166236,0.008117516,0,0,0.004574927,0.001289937,0,0,0,0,0.002484459,0,0,0,0,0,0,0,0,0,0,0.004522879,0,0,0,0,0,0,0,0,0,0.000544532,0,0.00066592,0,0,0,0.000599111,0.003499719,0.001554758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002538512,0,0,0,0.000578373,0,0,0,0,0,0.000734132,0,0.001761245,0.000989003,0,0,0.001548198,0,0,0,0.001918189,0,0,0,0,0,0.00234635,0
"X300.2_7.6",7892,-1,0,0,0,0,0,0.000837925,0,0,0,0,0,0,0,0,0.000861944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016232082,0.013890887,0,0,0,0.001544333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002064742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000478596,0.006945501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003856717,0,0.008065758,0
"X300.8_1.8",29863,-1,0.001431723,0,0,0,0,0,0.003546922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004263818,0,0,0,0,0,0,0,0.00254012,0.003562879,0,0,0,0.003137486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000916341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004392986,0,0,0,0,0,0,0,0,0,0,0.002294843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019325989,0.006497847,0,0,0,0,0,0,0,0,0,0,0,0
"X300.9_0.5",10860,295,0,0,0.002272574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003951416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002505034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001490904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X300.9_4.1",2775,166,0,0,0,0,0.001204978,0,0,0,0.000813212,0,0,0,0,0,0.000354018,0,0,0,0,0,0,0,0.002111684,0.00113845,0.00255828,0.003489766,0,0,0,0,0,0.003932038,0,0,0,0,0,0,0,0.001295717,0,0.003017295,0,0,0,0,0,0,0,0,0.002570367,0.001389345,0,0,0,0,0,0,0,0,0,0.001945595,0,0,0,0,0,0,0,0,0.000999478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001754525,0.001989898,0.002314622,0,0,0,0,0,0,0,0,0,0.00137212,0,0.000973925,0.001932603,0.01323986,0.019716552,0,0,0,0,0,0.001999173,0,0,0.001350364,0,0,0,0,0,0,0,0.001653069,0,0,0.0012346,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X301_2.2",767,295,0,0,0,0,0,0,0.001613293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009959168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001023984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000661021,0,0,0,0,0,0,0,0,0,0,0,0,0.001093436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001289496,0,0,0
"X301_2.6",761,830,0.002640917,0.002315202,0.006038185,0,0,0,0.00283615,0.004405083,0.000322953,0,0,0,0,0,0.000232761,0,0,0,0,0,0.0034469,0.004471491,0,0,0,0,0,0,0,0.008975437,0,0,0,0.004682944,0,0,0,0,0,0,0,0.002153177,0,0,0.003485238,0.002785412,0,0,0.00441008,0.00534318,0,0,0,0.002982094,0,0,0.005291136,0.003570481,0.017908782,0.011278124,0,0,0.006213715,0.005532909,0.006858773,0.010848797,0.002023492,0,0,0.003855437,0,0,0,0,0,0.001435129,0,0,0,0,0,0,0.001799036,0.001932196,0,0,0.007705355,0,0.00235699,0.003411907,0.005372411,0.005248068,0.004603652,0.008644882,0,0.002675037,0.003307409,0.003541169,0,0,0.004442265,0.00356926,0,0.003773123,0,0.002713389,0,0,0,0,0,0,0,0.003227749,0,0,0,0,0,0,0.002436625,0.002728087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001875087,0,0,0,0,0,0,0.003555649,0.011032145,0.00386522,0.004632541,0,0
"X301_2.8",21740,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001452332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004721351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X301_3.3",30130,-1,0.004157211,0,0.002858628,0,0,0,0.000774834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012231605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005922918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002439481,0,0,0,0.002347302,0,0,0,0,0.001468927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007362271,0.008750289,0.005831803,0.0023194,0,0
"X301_3.5",3337,166,0.000747108,0,0,0,0,0,0,0,0,0,0,0.004532371,0,0,0.000490325,0.000727174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006314689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011506966,0,0,0,0,0,0.002161495,0.00075668,0.001640402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000576613,0.000737418,0.021132784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001921398,0,0,0,0.000375921,0,0,0.001994125,0,0.003373331,0.004203085,0.001907405,0,0,0,0,0,0,0
"X301.2_4.3",19853,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004131082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001829625,0,0,0,0,0,0,0,0,0,0,0
"X302_1.2",10749,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001307573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001219989,0,0,0,0,0.001090648,0.001078597
"X302_1.5",10788,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000451939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000926546,0,0.000542689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00292419,0.003146401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000581789,0.000659376
"X302_1.8",12200,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000711658,0.000529521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000498863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X302_2.3",12306,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000318582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X302.1_2.6",8417,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001185469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002424755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001514388,0.001548272,0,0,0,0,0,0,0,0,0,0,0,0.003045941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00353945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X302.1_3.1",12619,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000264506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001728441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000651903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002760964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000587236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X302.1_5.7",8062,862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001006022,0,0,0,0,0,0,0,0,0.010904803,0.017835269,0,0,0,0,0,0,0,0,0,0.002354679,0,0,0,0,0,0,0,0,0,0,0.014128406,0.021963795,0,0,0,0,0,0,0.003149098,0.000678892,0,0,0,0,0.003468082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015991932,0.044515278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001178857,0,0,0,0,0.000771139,0,0,0,0,0,0,0,0,0,0,0,0.001241574,0,0,0,0,0.001255379,0.000391224
"X302.3_4.3",7514,2264,0,0,0,0,0.001551989,0.003968327,0,0,0.002567483,0,0,0,0,0,0,0.000356927,0,0.007575285,0,0,0,0,0.003958551,0,0.004421354,0,0.004475734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005522686,0.003234069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00071996,0,0,0,0,0,0.001208582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00400918,0,0,0,0,0,0,0,0,0,0.006635782,0.004124786,0,0.006171851,0,0,0.003979688,0.006070846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00347113,0,0,0,0,0,0,0,0,0.000880763,0,0,0,0,0,0
